id_,ward,beds,baths,DEN,size,parking,exposure,D_mkt,building_age,maint,price
986806,W13,1,1,No,500-999 sqft,Yes,No,32,0,333,466000
552001,W10,1,1,No,500-999 sqft,Yes,No,9,22,388,533000
444312,W10,2,2,YES,1500-1999 sqft,N,No,19,7,1562,1935000
390987,W13,2,2,No,1000-1499 sqft,Yes,No,10,7,893,1306000
736330,W13,1,1,No,0-499 sqft,Yes,S,10,37,292,436000
735270,W10,1,1,YES,500-999 sqft,Yes,S,5,9,682,646000
918065,W10,3,3,No,1500-1999 sqft,Yes,No,1,3,1529,1751000
737944,W11,1,1,YES,0-499 sqft,Yes,S,6,15,805,538000
448265,W13,2,2,No,500-999 sqft,N,E,6,1,508,657000
233910,W10,1,1,No,500-999 sqft,Yes,We,10,6,840,779000
471104,W13,1,1,YES,500-999 sqft,Yes,S,7,9,368,489000
359741,W11,0,1,No,500-999 sqft,N,S,11,7,527,542000
560780,W10,2,3,YES,2000-2499 sqft,Yes,S,2,2,2068,2415000
382565,W13,1,1,No,0-499 sqft,N,E,10,5,402,466000
480447,W13,2,1,No,500-999 sqft,N,No,2,8,1023,960000
391945,W10,1,1,YES,500-999 sqft,N,We,20,0,712,693000
821682,W10,1,1,YES,0-499 sqft,N,S,14,6,529,659000
849098,W10,2,2,No,1000-1499 sqft,Yes,S,8,5,681,1032000
942012,W10,1,2,No,1000-1499 sqft,Yes,No,23,3,811,857000
859635,W10,1,1,No,0-499 sqft,N,S,25,22,426,559000
507587,W10,1,1,YES,0-499 sqft,Yes,We,21,19,672,578000
874821,W11,1,1,YES,1000-1499 sqft,Yes,S,25,12,619,628000
526833,W11,1,1,YES,500-999 sqft,Yes,We,4,2,469,577000
747559,W10,1,1,No,0-499 sqft,Yes,S,5,5,279,415000
263614,W11,2,3,No,500-999 sqft,N,We,3,5,1382,848000
838091,W10,1,1,No,500-999 sqft,Yes,S,3,0,442,581000
662621,W13,1,1,YES,500-999 sqft,Yes,S,10,1,616,555000
831023,W10,1,1,No,500-999 sqft,N,S,2,15,654,700000
884862,W11,2,2,YES,1000-1499 sqft,Yes,No,9,6,1106,1267000
730997,W10,1,1,No,500-999 sqft,Yes,E,3,19,642,802000
664608,W13,3,3,No,500-999 sqft,N,No,50,2,657,613000
656038,W10,1,1,YES,500-999 sqft,Yes,We,6,12,538,708000
362265,W11,2,2,No,1500-1999 sqft,Yes,S,6,13,1536,1512000
482847,W10,1,2,No,0-499 sqft,N,S,5,13,761,787000
262803,W10,0,1,No,0-499 sqft,N,We,35,4,334,429000
685960,W10,0,1,No,0-499 sqft,Yes,E,7,1,401,533000
579278,W13,1,1,YES,500-999 sqft,N,S,32,5,330,429000
499818,W11,2,3,YES,500-999 sqft,N,No,13,3,728,1175000
728863,W13,1,1,YES,500-999 sqft,Yes,S,32,8,543,694000
178925,W10,1,1,YES,1500-1999 sqft,Yes,S,31,3,914,1289000
455571,W13,0,1,No,0-499 sqft,N,We,3,9,487,412000
690754,W11,1,1,No,500-999 sqft,Yes,S,2,12,434,630000
617352,W10,1,1,YES,0-499 sqft,Yes,E,4,3,528,510000
701724,W10,2,3,No,1000-1499 sqft,N,S,2,4,1234,1307000
101813,W11,0,1,No,500-999 sqft,Yes,We,6,10,430,533000
847674,W13,1,1,YES,0-499 sqft,N,We,2,6,382,471000
106819,W11,1,1,YES,500-999 sqft,N,No,6,5,568,841000
397598,W10,1,1,No,0-499 sqft,Yes,No,3,2,634,569000
592517,W11,1,1,YES,500-999 sqft,Yes,S,2,4,536,721000
425806,W13,1,1,No,0-499 sqft,Yes,E,8,11,594,680000
921796,W13,2,2,No,500-999 sqft,Yes,No,8,4,405,790000
327445,W13,1,1,YES,0-499 sqft,N,E,3,0,438,472000
126226,W10,1,1,No,500-999 sqft,N,S,29,8,408,597000
502076,W13,2,2,YES,500-999 sqft,Yes,S,14,8,1729,1467000
374418,W10,1,1,YES,500-999 sqft,N,We,9,3,681,766000
742661,W11,1,1,YES,500-999 sqft,Yes,We,18,0,1235,1121000
909223,W13,0,1,No,0-499 sqft,Yes,We,10,24,293,395000
813053,W10,1,1,YES,500-999 sqft,N,No,15,22,454,784000
545444,W10,1,1,No,0-499 sqft,Yes,We,23,1,311,466000
599978,W11,2,2,No,500-999 sqft,Yes,S,10,1,643,825000
710004,W10,2,2,No,500-999 sqft,Yes,We,1,3,571,666000
728919,W10,2,2,No,1000-1499 sqft,Yes,S,3,11,778,1252000
254309,W13,1,1,No,0-499 sqft,N,E,20,24,410,528000
426074,W13,1,1,YES,500-999 sqft,N,No,3,18,516,610000
914239,W10,1,1,YES,0-499 sqft,Yes,We,5,1,589,483000
187707,W13,2,2,No,1500-1999 sqft,N,No,5,11,1269,1773000
301172,W10,1,1,No,0-499 sqft,Yes,S,14,1,325,422000
521837,W13,2,2,No,500-999 sqft,Yes,No,30,1,546,639000
578260,W10,3,2,No,1000-1499 sqft,N,No,3,5,1094,1758000
170934,W11,1,1,No,500-999 sqft,N,E,1,1,517,661000
691765,W10,1,1,YES,0-499 sqft,Yes,No,74,2,501,550000
693913,W13,2,2,No,500-999 sqft,Yes,S,1,22,548,629000
509331,W13,0,1,No,500-999 sqft,Yes,We,17,1,377,524000
788206,W10,3,2,No,500-999 sqft,N,No,2,3,484,654000
956898,W10,1,1,YES,500-999 sqft,N,S,26,4,398,563000
613083,W13,1,1,No,0-499 sqft,Yes,No,2,27,272,395000
755658,W10,1,1,YES,1000-1499 sqft,N,No,1,11,1277,940000
284021,W13,1,1,No,0-499 sqft,Yes,E,29,11,403,416000
760695,W10,1,1,No,0-499 sqft,N,No,5,6,418,503000
179435,W10,0,1,No,500-999 sqft,N,No,2,5,439,538000
409145,W10,2,3,No,500-999 sqft,N,S,22,15,584,528000
793897,W13,3,3,No,500-999 sqft,N,No,21,10,526,735000
558706,W13,2,3,YES,1000-1499 sqft,Yes,No,9,0,961,1139000
215789,W13,2,2,No,500-999 sqft,Yes,E,3,16,507,646000
743887,W10,0,1,No,500-999 sqft,Yes,S,21,8,438,459000
124281,W10,2,2,No,500-999 sqft,Yes,We,17,2,646,944000
448960,W13,2,2,No,500-999 sqft,Yes,E,13,12,610,679000
444039,W10,1,1,No,500-999 sqft,Yes,We,3,2,704,798000
990439,W13,1,1,YES,500-999 sqft,Yes,E,1,1,430,685000
591944,W13,2,3,No,4000+ sqft,N,S,3,5,2082,3010000
523134,W10,1,2,No,500-999 sqft,N,No,5,20,468,482000
927802,W11,1,1,No,500-999 sqft,Yes,No,2,1,674,670000
433363,W10,1,1,YES,500-999 sqft,N,S,3,1,998,779000
588148,W10,2,2,YES,500-999 sqft,Yes,E,35,6,855,799000
781540,W11,1,1,No,1500-1999 sqft,Yes,S,12,7,796,1178000
916859,W10,3,2,No,500-999 sqft,N,We,13,8,644,618000
209595,W11,1,1,No,500-999 sqft,Yes,We,2,1,398,528000
707385,W10,2,2,No,1500-1999 sqft,Yes,We,19,19,1478,1663000
609854,W13,2,1,YES,500-999 sqft,N,S,11,11,384,583000
546687,W13,3,3,No,500-999 sqft,N,S,7,4,1299,736000
772443,W13,1,2,No,500-999 sqft,N,S,41,14,813,600000
608541,W13,2,2,YES,1500-1999 sqft,N,No,25,14,1945,2785000
317620,W13,0,1,No,0-499 sqft,N,We,2,26,302,381000
469714,W11,0,1,No,0-499 sqft,Yes,No,30,4,532,568000
432580,W10,2,3,No,500-999 sqft,N,S,34,4,464,534000
598349,W13,1,1,YES,500-999 sqft,N,E,3,7,718,578000
294701,W11,2,1,No,500-999 sqft,N,We,3,19,479,663000
792955,W10,2,2,YES,1000-1499 sqft,N,We,3,22,861,1238000
166452,W10,3,3,No,3000-3499 sqft,Yes,No,25,11,2959,3411000
445664,W13,3,2,No,1000-1499 sqft,Yes,No,45,0,875,1295000
872300,W10,1,1,No,0-499 sqft,Yes,No,9,0,434,487000
786234,W10,1,1,YES,0-499 sqft,N,We,14,16,702,758000
916814,W10,2,1,No,1500-1999 sqft,Yes,S,5,4,1173,1341000
623570,W11,1,1,YES,500-999 sqft,Yes,S,8,18,1072,722000
472347,W10,2,2,No,500-999 sqft,Yes,S,31,20,568,824000
499852,W13,2,2,No,1500-1999 sqft,N,S,17,21,1496,2117000
709796,W10,2,2,No,1500-1999 sqft,N,No,15,14,1610,1825000
860058,W13,2,2,YES,1000-1499 sqft,Yes,We,0,6,1086,1532000
323528,W10,0,1,No,500-999 sqft,N,S,17,1,317,501000
310409,W10,1,1,No,500-999 sqft,Yes,We,29,21,300,405000
431514,W10,1,1,No,500-999 sqft,Yes,S,3,20,853,766000
926535,W13,2,3,No,500-999 sqft,Yes,We,17,30,494,596000
475014,W10,1,1,YES,500-999 sqft,Yes,S,3,1,465,659000
868309,W10,2,1,YES,1000-1499 sqft,Yes,E,33,4,1362,1487000
816948,W10,2,2,No,1000-1499 sqft,Yes,S,2,4,1032,1104000
637547,W10,2,3,No,1000-1499 sqft,N,No,1,13,1734,1157000
175623,W11,2,2,No,500-999 sqft,Yes,No,26,8,560,820000
354809,W10,1,1,YES,500-999 sqft,N,No,15,14,692,703000
489966,W10,1,1,YES,0-499 sqft,Yes,E,25,3,545,623000
121292,W10,1,1,No,1000-1499 sqft,N,S,16,12,565,1046000
789674,W10,2,2,YES,1500-1999 sqft,Yes,No,16,5,1635,2071000
635898,W10,1,1,No,500-999 sqft,Yes,No,6,53,428,495000
530697,W11,2,3,No,1000-1499 sqft,N,S,13,4,1750,1544000
531600,W10,2,3,YES,1000-1499 sqft,N,No,22,14,1652,2064000
303266,W13,0,1,No,0-499 sqft,Yes,S,29,5,255,347000
290281,W13,1,1,No,500-999 sqft,Yes,No,5,2,682,632000
974312,W10,2,2,YES,1000-1499 sqft,Yes,S,30,0,1061,1213000
379376,W10,2,2,No,3000-3499 sqft,N,We,17,10,4398,3917000
293912,W10,1,1,No,0-499 sqft,N,E,11,2,666,458000
126435,W13,1,1,No,0-499 sqft,N,E,13,1,542,718000
622168,W10,1,1,No,500-999 sqft,Yes,We,13,8,643,654000
478977,W10,3,2,No,2000-2499 sqft,Yes,No,11,4,1314,1886000
453258,W10,2,1,No,500-999 sqft,Yes,We,7,2,519,735000
488869,W11,1,1,YES,0-499 sqft,Yes,S,14,0,500,581000
404191,W13,1,1,No,500-999 sqft,Yes,No,4,2,522,721000
966925,W10,1,1,No,500-999 sqft,N,S,5,4,978,719000
656514,W13,1,1,No,0-499 sqft,Yes,We,0,15,333,358000
368848,W13,1,1,YES,500-999 sqft,Yes,E,6,6,437,588000
750251,W11,1,1,No,500-999 sqft,Yes,S,36,15,348,530000
383634,W11,1,2,No,500-999 sqft,Yes,No,1,11,753,725000
617346,W11,1,1,YES,500-999 sqft,Yes,No,8,45,605,993000
785747,W11,1,1,No,0-499 sqft,Yes,S,51,4,384,555000
309791,W13,1,1,YES,0-499 sqft,N,S,5,5,515,494000
408314,W13,1,1,No,0-499 sqft,N,E,8,1,233,325000
561492,W11,1,1,YES,500-999 sqft,Yes,No,2,2,771,773000
405333,W10,2,2,No,1000-1499 sqft,N,S,6,2,891,1436000
504579,W10,1,1,No,0-499 sqft,N,S,3,6,698,544000
481304,W11,2,2,No,500-999 sqft,Yes,S,8,5,548,641000
519662,W10,1,1,No,500-999 sqft,Yes,S,15,8,668,1040000
804780,W11,2,3,No,1000-1499 sqft,Yes,We,2,7,986,1048000
306771,W11,3,2,No,1000-1499 sqft,Yes,No,0,10,1177,1399000
255611,W13,3,2,No,1000-1499 sqft,N,E,2,5,1125,1361000
419781,W13,3,2,YES,2000-2499 sqft,N,E,28,4,3399,2854000
946271,W10,1,1,No,500-999 sqft,N,We,35,11,566,639000
835961,W10,1,1,No,500-999 sqft,Yes,No,17,0,476,608000
114079,W10,2,3,No,500-999 sqft,Yes,S,9,15,776,858000
193798,W10,2,2,YES,500-999 sqft,Yes,S,8,2,619,856000
185424,W13,1,1,No,0-499 sqft,N,No,2,6,334,405000
644892,W11,1,2,YES,500-999 sqft,Yes,No,11,24,595,801000
914087,W13,1,1,No,500-999 sqft,N,S,31,3,705,712000
842451,W13,3,2,No,1000-1499 sqft,Yes,S,14,9,995,1539000
526505,W13,2,2,No,1000-1499 sqft,Yes,S,15,0,1016,1221000
117597,W11,2,2,YES,3000-3499 sqft,N,S,6,8,1692,2957000
564726,W13,2,2,No,1000-1499 sqft,Yes,S,7,8,944,1222000
194820,W13,3,2,No,3000-3499 sqft,Yes,S,14,3,2645,2812000
604742,W10,2,2,YES,5500-3999 sqft,Yes,S,1,7,3091,3906000
943314,W13,2,2,No,500-999 sqft,N,S,3,1,459,649000
961228,W10,1,1,No,500-999 sqft,Yes,S,6,2,443,754000
169322,W10,1,1,YES,500-999 sqft,N,We,38,22,750,1058000
580562,W11,1,1,YES,500-999 sqft,Yes,S,16,1,904,860000
811826,W13,1,1,No,0-499 sqft,Yes,S,26,34,286,372000
375650,W10,2,2,YES,500-999 sqft,Yes,No,7,2,503,671000
721367,W13,2,2,No,500-999 sqft,N,S,3,4,590,786000
322713,W10,1,1,YES,0-499 sqft,Yes,No,31,4,314,557000
822330,W11,3,2,No,5500-3999 sqft,Yes,S,18,25,2714,3159000
206007,W13,3,2,YES,1000-1499 sqft,N,We,19,29,1626,1593000
140216,W10,1,1,No,0-499 sqft,Yes,We,3,12,335,457000
626922,W13,1,2,YES,500-999 sqft,N,E,19,6,347,619000
757271,W13,1,1,No,0-499 sqft,Yes,E,11,16,295,346000
398314,W10,1,1,YES,0-499 sqft,N,S,0,13,655,519000
980829,W10,3,2,No,4000+ sqft,N,We,0,6,2695,3375000
443648,W10,1,1,No,0-499 sqft,N,S,20,6,313,479000
369486,W10,1,1,YES,500-999 sqft,Yes,We,0,23,544,801000
885708,W10,2,2,No,500-999 sqft,Yes,No,10,13,613,554000
808929,W13,2,2,No,0-499 sqft,Yes,E,1,1,355,481000
284072,W10,1,2,No,500-999 sqft,Yes,S,8,5,640,893000
378907,W10,2,2,No,0-499 sqft,Yes,S,7,0,447,587000
949128,W10,1,1,No,500-999 sqft,Yes,No,35,0,837,743000
391876,W13,1,1,YES,500-999 sqft,N,E,4,16,527,592000
486176,W13,0,1,No,0-499 sqft,Yes,S,4,8,286,329000
169827,W10,2,3,No,500-999 sqft,N,No,18,8,935,687000
988030,W10,1,1,No,500-999 sqft,Yes,E,15,0,622,615000
485020,W13,2,2,No,1000-1499 sqft,Yes,No,11,19,1635,1798000
197586,W10,2,2,No,500-999 sqft,N,E,38,13,475,686000
725942,W10,2,1,No,500-999 sqft,Yes,We,3,2,867,1200000
536423,W10,2,1,No,500-999 sqft,N,S,13,11,1242,1227000
123314,W13,1,1,No,500-999 sqft,N,E,1,7,300,462000
200069,W13,2,1,No,500-999 sqft,Yes,S,5,7,778,715000
146397,W11,2,2,No,2000-2499 sqft,N,No,42,1,2159,3330000
720223,W10,1,1,YES,500-999 sqft,N,No,7,6,478,579000
590087,W10,1,1,YES,0-499 sqft,Yes,E,74,5,590,568000
630572,W10,1,1,No,500-999 sqft,Yes,S,16,7,634,754000
344552,W10,1,1,YES,500-999 sqft,Yes,We,19,20,628,642000
925803,W10,0,1,No,500-999 sqft,N,E,16,1,501,483000
827055,W10,1,1,YES,500-999 sqft,N,No,13,0,466,596000
262483,W13,1,1,YES,0-499 sqft,N,E,13,3,416,532000
800506,W10,1,1,No,0-499 sqft,Yes,E,12,2,489,631000
238907,W13,2,1,No,500-999 sqft,Yes,S,1,0,454,565000
881231,W11,0,1,No,0-499 sqft,Yes,We,28,13,324,499000
366642,W10,1,1,YES,500-999 sqft,Yes,E,19,8,422,500000
884851,W10,2,2,No,1000-1499 sqft,Yes,No,16,12,864,1007000
600288,W11,2,2,No,1500-1999 sqft,Yes,No,29,34,1409,1729000
611995,W13,2,2,No,500-999 sqft,Yes,E,2,1,1027,1051000
496194,W10,1,1,No,500-999 sqft,Yes,S,11,8,657,890000
831550,W10,1,1,YES,500-999 sqft,N,S,24,6,746,784000
611246,W13,1,1,YES,500-999 sqft,Yes,E,11,2,681,849000
466403,W13,2,2,No,500-999 sqft,Yes,S,19,2,1491,1581000
257225,W10,1,1,No,500-999 sqft,N,No,6,4,307,505000
775660,W13,1,1,YES,500-999 sqft,Yes,We,19,33,780,802000
377618,W10,1,1,YES,500-999 sqft,Yes,No,16,20,435,649000
623251,W13,1,1,No,0-499 sqft,Yes,S,6,4,374,456000
231306,W10,3,3,No,2000-2499 sqft,Yes,S,3,5,1574,2144000
433159,W13,2,2,YES,2000-2499 sqft,N,S,17,5,2070,2773000
211550,W10,1,2,No,500-999 sqft,Yes,S,3,13,798,597000
782745,W10,1,1,No,0-499 sqft,Yes,S,3,21,515,574000
192115,W10,1,2,No,500-999 sqft,Yes,We,12,3,705,833000
364955,W13,1,1,No,500-999 sqft,Yes,We,3,9,1653,926000
212762,W10,2,2,YES,2500-2999 sqft,N,E,44,13,2103,2656000
321086,W13,2,2,No,500-999 sqft,N,We,45,20,351,592000
955465,W10,3,3,No,500-999 sqft,Yes,E,1,39,1438,1562000
925391,W10,3,2,No,5500-3999 sqft,Yes,No,5,9,2254,3667000
637036,W10,1,1,No,500-999 sqft,N,S,23,69,552,575000
639923,W13,3,2,No,1000-1499 sqft,Yes,S,7,4,1514,1950000
797131,W10,1,1,YES,500-999 sqft,Yes,E,57,2,520,729000
517404,W10,0,1,No,0-499 sqft,Yes,No,1,9,296,355000
858735,W13,1,1,YES,500-999 sqft,Yes,No,21,2,605,618000
848164,W13,1,1,No,500-999 sqft,Yes,No,9,5,464,707000
643710,W10,2,2,YES,1500-1999 sqft,N,We,2,1,1806,1230000
396071,W10,1,1,YES,500-999 sqft,N,We,2,3,564,559000
370804,W10,2,2,No,0-499 sqft,N,We,3,13,435,567000
300818,W10,2,2,No,1000-1499 sqft,N,We,25,2,2153,1808000
339720,W10,1,1,No,500-999 sqft,Yes,We,21,13,807,708000
105836,W13,0,1,No,0-499 sqft,N,We,39,13,441,372000
552057,W10,2,2,YES,2000-2499 sqft,Yes,S,4,6,2217,1931000
110468,W10,1,1,No,500-999 sqft,N,S,0,31,338,482000
459846,W11,2,2,No,1000-1499 sqft,N,No,0,4,1074,1161000
207121,W13,2,2,No,0-499 sqft,Yes,No,9,1,541,522000
355142,W10,2,2,No,0-499 sqft,N,E,41,10,568,637000
953615,W13,1,1,No,0-499 sqft,N,E,8,6,621,533000
975159,W10,2,2,No,1000-1499 sqft,Yes,No,16,5,1052,1379000
986101,W13,1,1,No,0-499 sqft,Yes,S,2,4,441,408000
823985,W13,2,2,YES,500-999 sqft,Yes,E,3,1,604,693000
681357,W11,1,1,YES,500-999 sqft,Yes,We,20,0,524,771000
872888,W10,1,1,No,500-999 sqft,Yes,S,2,2,512,609000
356179,W13,3,2,No,1000-1499 sqft,Yes,S,8,9,1433,1289000
403120,W10,0,1,No,0-499 sqft,Yes,We,34,35,252,364000
337657,W10,1,1,No,500-999 sqft,Yes,We,4,6,527,551000
655561,W13,2,1,No,500-999 sqft,Yes,E,26,36,467,607000
940762,W10,1,1,YES,500-999 sqft,Yes,We,3,7,722,790000
748387,W10,1,1,No,500-999 sqft,N,S,67,2,461,636000
268748,W10,1,1,YES,500-999 sqft,Yes,S,8,7,614,704000
577894,W10,1,1,No,0-499 sqft,Yes,S,11,20,287,542000
912228,W10,2,2,YES,1000-1499 sqft,N,S,11,3,1748,1703000
496138,W11,2,2,No,500-999 sqft,Yes,S,32,7,1264,1187000
303497,W11,2,2,YES,1500-1999 sqft,Yes,No,15,8,1562,1896000
183991,W11,1,1,YES,500-999 sqft,N,S,6,13,674,863000
764859,W13,1,1,No,0-499 sqft,Yes,No,15,13,453,475000
562745,W10,1,1,YES,500-999 sqft,Yes,S,33,2,366,582000
333824,W11,1,1,YES,500-999 sqft,Yes,E,5,36,1053,950000
225093,W11,1,1,YES,500-999 sqft,N,S,12,0,479,652000
994750,W10,2,2,YES,500-999 sqft,N,We,10,7,678,882000
887996,W11,1,1,No,1000-1499 sqft,Yes,No,4,10,781,971000
649849,W10,1,1,YES,500-999 sqft,N,E,19,3,497,662000
423267,W11,1,1,YES,500-999 sqft,Yes,S,5,24,754,978000
532514,W10,2,3,No,1000-1499 sqft,Yes,No,1,12,1049,1298000
724004,W13,1,1,YES,0-499 sqft,N,No,3,1,485,406000
410413,W10,1,1,YES,0-499 sqft,Yes,S,2,2,437,555000
181312,W10,1,1,YES,500-999 sqft,Yes,E,2,5,660,850000
847596,W11,1,1,No,500-999 sqft,Yes,S,20,5,995,892000
448688,W10,1,1,No,0-499 sqft,N,We,3,7,314,490000
431576,W10,1,1,No,500-999 sqft,N,No,29,1,1020,990000
629939,W13,1,1,YES,0-499 sqft,Yes,We,2,1,393,565000
558802,W13,2,2,No,500-999 sqft,Yes,No,7,44,599,852000
501372,W13,1,1,No,500-999 sqft,N,S,8,3,447,577000
233032,W10,1,1,No,0-499 sqft,Yes,S,5,3,324,484000
439990,W13,2,2,YES,3000-3499 sqft,Yes,S,24,5,1924,2472000
625413,W13,2,2,No,500-999 sqft,N,S,27,21,401,592000
601110,W11,1,1,YES,500-999 sqft,Yes,No,23,9,620,874000
366130,W13,1,1,YES,500-999 sqft,Yes,S,11,13,453,744000
401294,W11,2,3,No,1000-1499 sqft,Yes,No,42,15,1062,1199000
500000,W10,0,1,No,500-999 sqft,Yes,We,1,2,460,532000
121887,W10,1,1,No,500-999 sqft,Yes,E,9,21,662,992000
728401,W10,1,1,No,500-999 sqft,Yes,S,3,40,411,436000
178497,W11,2,2,No,500-999 sqft,N,E,2,5,471,706000
481551,W11,1,1,YES,500-999 sqft,Yes,S,30,1,502,622000
135773,W10,1,1,No,500-999 sqft,N,S,27,23,524,925000
303949,W10,2,2,No,500-999 sqft,N,S,17,3,786,1035000
471851,W13,1,1,No,0-499 sqft,N,We,12,15,210,340000
532190,W10,2,2,No,500-999 sqft,Yes,No,0,2,576,549000
386559,W10,2,2,No,1000-1499 sqft,Yes,E,36,13,1002,910000
110611,W10,2,2,No,1000-1499 sqft,Yes,E,2,2,1276,1431000
663418,W11,3,2,No,5500-3999 sqft,Yes,S,12,6,3610,4349000
485882,W10,1,1,YES,500-999 sqft,N,S,27,4,445,675000
692130,W10,2,2,No,2000-2499 sqft,N,E,12,19,1607,2093000
749589,W10,1,1,No,0-499 sqft,Yes,E,8,1,403,443000
123946,W11,3,3,No,500-999 sqft,N,No,14,32,659,772000
587596,W10,1,1,YES,500-999 sqft,Yes,S,10,5,518,563000
555875,W13,2,2,No,500-999 sqft,N,We,31,6,966,806000
480907,W11,2,2,No,1000-1499 sqft,Yes,S,25,29,1520,1290000
205056,W10,2,2,No,1000-1499 sqft,N,S,8,1,598,988000
329730,W11,1,1,No,0-499 sqft,N,No,1,12,544,666000
646391,W10,1,1,YES,0-499 sqft,Yes,We,1,3,492,619000
910340,W13,1,1,No,1000-1499 sqft,Yes,We,9,14,575,875000
782831,W11,2,2,No,1000-1499 sqft,Yes,S,26,28,1761,1525000
102241,W13,1,1,No,500-999 sqft,Yes,No,36,20,838,854000
751787,W11,1,1,No,0-499 sqft,Yes,S,19,3,331,502000
979736,W13,3,2,No,1000-1499 sqft,N,S,25,7,1286,1532000
162131,W11,1,1,YES,500-999 sqft,N,S,6,7,463,774000
343486,W13,2,2,No,500-999 sqft,Yes,We,6,15,859,1055000
952720,W13,1,1,No,0-499 sqft,N,No,5,0,278,359000
494302,W13,1,1,No,0-499 sqft,N,S,16,15,289,328000
281595,W13,2,1,YES,500-999 sqft,Yes,No,2,16,652,785000
386717,W10,1,1,No,500-999 sqft,Yes,S,4,16,343,487000
230993,W11,1,1,No,500-999 sqft,N,E,0,14,1251,965000
130636,W13,2,2,YES,1000-1499 sqft,N,We,9,5,833,1003000
909945,W13,2,2,No,1500-1999 sqft,Yes,No,30,3,1602,1443000
631805,W13,2,2,No,1000-1499 sqft,Yes,No,8,3,902,1117000
284688,W11,1,1,No,500-999 sqft,Yes,E,5,14,469,640000
478956,W10,2,1,No,500-999 sqft,Yes,We,1,9,662,922000
750969,W10,1,1,No,500-999 sqft,N,We,3,7,386,602000
301680,W10,2,2,YES,1000-1499 sqft,N,S,13,3,1163,1410000
578919,W10,1,1,YES,500-999 sqft,N,S,30,11,525,531000
222345,W13,2,2,No,1000-1499 sqft,N,E,16,1,886,1457000
434709,W10,1,1,YES,500-999 sqft,Yes,S,25,2,610,716000
981091,W10,2,2,No,1000-1499 sqft,Yes,S,0,26,1435,1507000
476672,W13,2,2,No,0-499 sqft,Yes,S,3,6,305,470000
899990,W11,2,2,YES,2000-2499 sqft,Yes,We,2,0,768,1481000
590636,W10,1,1,YES,500-999 sqft,Yes,S,13,8,674,856000
997513,W10,1,1,YES,500-999 sqft,Yes,S,9,12,556,738000
981637,W10,2,2,No,500-999 sqft,N,S,10,4,668,883000
927137,W13,1,1,No,500-999 sqft,N,No,4,3,377,656000
367405,W11,1,1,YES,500-999 sqft,N,E,6,31,499,654000
437405,W13,2,2,No,2000-2499 sqft,N,No,6,29,1841,2256000
105003,W10,1,2,No,0-499 sqft,Yes,S,28,5,500,619000
590339,W13,2,3,No,0-499 sqft,Yes,S,13,2,435,568000
436357,W10,0,1,No,0-499 sqft,Yes,S,2,7,536,546000
637424,W10,1,1,YES,500-999 sqft,Yes,S,9,9,495,727000
367869,W13,1,1,No,0-499 sqft,Yes,We,10,2,395,611000
846857,W13,1,1,YES,0-499 sqft,N,E,39,0,283,386000
385909,W10,1,1,No,500-999 sqft,Yes,S,0,26,917,632000
857067,W11,1,1,YES,0-499 sqft,Yes,We,9,9,446,576000
376481,W10,2,2,YES,1500-1999 sqft,Yes,No,5,5,2697,1839000
117716,W10,1,1,No,500-999 sqft,Yes,S,68,10,630,678000
413467,W10,1,1,No,500-999 sqft,N,E,1,35,510,668000
243433,W13,0,1,No,0-499 sqft,Yes,We,42,17,430,380000
114324,W10,2,2,YES,500-999 sqft,N,No,44,9,731,801000
880265,W10,2,2,No,1000-1499 sqft,N,No,13,13,913,1115000
632844,W10,1,1,YES,1000-1499 sqft,Yes,We,5,7,859,976000
180160,W13,1,1,YES,500-999 sqft,N,S,26,9,435,610000
293485,W13,1,1,No,0-499 sqft,N,S,15,1,398,329000
889364,W10,2,3,No,500-999 sqft,Yes,E,10,3,606,760000
397769,W10,2,2,No,1500-1999 sqft,N,We,5,25,1021,1381000
510474,W10,1,1,No,500-999 sqft,Yes,S,2,4,493,730000
292721,W10,1,1,YES,500-999 sqft,N,No,17,1,600,787000
991537,W13,1,1,YES,0-499 sqft,Yes,S,5,5,293,391000
451073,W13,2,3,No,3000-3499 sqft,Yes,We,52,1,1885,2313000
200517,W10,1,1,No,0-499 sqft,Yes,No,5,21,425,523000
264169,W10,1,1,YES,500-999 sqft,Yes,No,11,2,357,485000
402086,W10,1,1,No,500-999 sqft,Yes,E,15,5,350,516000
200749,W10,1,1,YES,500-999 sqft,Yes,S,6,5,458,709000
452556,W10,2,2,No,1000-1499 sqft,Yes,No,18,14,873,1197000
466590,W10,1,1,No,0-499 sqft,N,E,20,4,455,468000
525562,W10,1,1,YES,500-999 sqft,Yes,No,16,15,472,609000
991048,W13,2,2,No,500-999 sqft,N,S,17,3,654,833000
372412,W13,1,1,No,0-499 sqft,Yes,We,3,26,415,475000
690848,W13,2,2,No,1500-1999 sqft,Yes,E,6,0,1460,1754000
623766,W13,2,2,No,1000-1499 sqft,Yes,We,4,1,1345,1512000
643416,W11,2,2,YES,500-999 sqft,N,No,27,0,980,844000
884798,W10,2,2,YES,500-999 sqft,Yes,S,3,11,654,829000
463811,W13,1,1,No,500-999 sqft,Yes,No,25,3,425,398000
437568,W10,1,1,No,500-999 sqft,N,E,14,19,591,828000
705765,W10,1,1,YES,500-999 sqft,N,E,12,15,532,501000
